0.1965
0.213
0.23
0.2365
0.2035
0.208
0.218
0.241
0.218
0.211
0.178
0.213
0.2085
0.19
0.2095
0.1795
0.1815
0.18
0.232
0.1845
0.18
0.203
0.219
0.2295
1.389
0.274
0.1545
0.164
0.1785
0.1305
0.1375
0.142
