498
788
743
715
732
801
1004
972
993
974
873
806
773
753
797
853
872
863
880
850
820
799
787
800
850
877
907
975
952
954
859
843
829
858
948
1026
950
942
877
835
814
811
816
875
894
907
885
865
807
779
749
750
760
958
984
941
890
838
787
735
729
731
723
760
817
934
890
850
816
781
739
706
714
724
761
801
856
845
808
798
784
757
726
722
718
752
794
842
834
818
813
773
731
694
663
691
699
726
773
842
904
883
850
831
813
782
757
737
739
741
772
916
880
847
814
796
744
732
728
744
784
826
948
925
850
800
776
732
715
726
759
810
908
945
907
843
808
772
