463
780
734
686
653
640
658
715
764
765
789
781
773
740
678
638
621
605
593
590
608
674
714
751
750
752
727
703
682
655
626
607
597
605
638
714
763
779
761
746
721
687
651
614
591
580
577
597
662
786
886
879
849
806
756
709
664
625
600
591
595
611
659
755
851
874
886
865
822
777
717
683
653
627
620
620
633
680
745
798
804
799
772
726
691
659
638
628
621
631
661
715
752
784
786
757
719
680
650
624
609
598
600
619
658
708
762
749
738
719
695
674
653
628
605
594
585
590
608
650
694
729
743
741
743
732
711
682
653
626
611
597
596
594
607
641
705
787
828
809
806
793
742
693
655
632
613
608
601
601
618
665
709
738
737
709
689
666
639
620
602
587
583
579
